Apps,relation,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.008502224,0.013257874,0.014657903,0.012160232,0.03205128,0.01976103,0.039215688,0.08,0.5429309,0.019301957,0.064895295,0,1,0.045658264,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.017795352,0.023257874,0.027613599,0.022900699,0.03754579,0.03446691,0.039215688,0.08,0.3931569,0.03212501,0.06531754,0,1,0.05770308,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.030350965,0.03714567,0.04567592,0.037797518,0.044871796,0.05422794,0.05882353,0.08,0.52937376,0.050131775,0.06552268,0,1,0.06302521,0.2518637,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.046811666,0.055088583,0.06893943,0.05706087,0.045787547,0.0804228,0.05882353,0.08,0.52356356,0.07328235,0.06593208,0,1,0.07619048,0.1602421,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.02728621,0.057480317,0.05366684,0.04590434,0.21520147,0.08501838,0.25490198,0.44,0.7269206,0.08787336,0.48360306,0,1,0.46918768,0.1982879,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.0659911,0.09684055,0.09957918,0.08731776,0.21703297,0.13327205,0.25490198,0.44,0.2788896,0.13224658,0.48464864,0,1,0.47086835,0.12524594,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.1308947,0.16252953,0.17622583,0.1564402,0.28479853,0.21277574,0.37254903,0.48,0.4796643,0.2062183,0.4810885,0,1,0.44509804,0.09804883,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.22174987,0.25449803,0.28351223,0.25322878,0.36080587,0.3226103,0.4509804,0.48,0.5513234,0.30979007,0.48214978,0,1,0.46218488,0.07167513,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.33835888,0.37271655,0.4213438,0.37763202,0.3864469,0.4673713,0.47058824,0.52,0.4383473,0.44289467,0.48149806,0,1,0.51428574,0.03380093,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.06885813,0.1286122,0.11693224,0.10432492,0.44505495,0.17738971,0.50980395,0.88,0.21174951,0.18593341,0.998654,0,1,0.92521006,0.10913751,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.1854177,0.23757873,0.22733936,0.21633631,0.45238096,0.28170955,0.5294118,0.92,0.43382826,0.2877018,1,0,1,0.9484594,0.0837576,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.3793376,0.41908464,0.41131967,0.40289617,0.58882785,0.45266545,0.7058824,0.92,0.25112975,0.45728695,0.9936154,0,1,0.9697479,0.037945483,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.6507662,0.67327756,0.6686841,0.66419744,0.7197802,0.68887866,0.8235294,1,0.11426727,0.6947183,0.99635434,0,1,1,0.003936767,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,1,1,1,1,1,1,1,1,0.5074241,1,0.9941318,0,1,0.9927171,0,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.011220959,0.025639763,0.02430375,0.0202885,0.09981685,0.03952206,0.11764706,0.2,0.8605552,0.040512033,0.22615203,0,1,0.16470589,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.025753831,0.04156496,0.044966664,0.037377164,0.10805861,0.0625,0.13725491,0.2,0.5203357,0.061086584,0.2256637,0,1,0.17030813,0.2870107,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.05007415,0.068110235,0.07943638,0.06586685,0.12362637,0.10064338,0.13725491,0.2,0.3376372,0.095358856,0.22596698,0,1,0.1929972,0.2363337,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.084181905,0.10530512,0.12766561,0.10578329,0.14285715,0.15395221,0.1764706,0.24,0.18528083,0.1433236,0.22742048,0,1,0.20028012,0.1447121,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.12807712,0.15313977,0.18970165,0.15712221,0.1492674,0.22288603,0.15686275,0.24,0.31245965,0.2049587,0.22687027,0,1,0.23837535,0.10903062,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.004251112,0.004419291,0.005957728,0.004598155,0.014652015,0.008731618,0.019607844,0.04,0.55003226,0.005917174,0.03230572,0,1,0.035854343,0.73356515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.00899654,0.009311024,0.011726323,0.009741054,0.014652015,0.014705882,0.019607844,0.08,0.36152357,0.011476107,0.0327446,0,1,0.03837535,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.017103313,0.017519685,0.0212776,0.01838833,0.023809524,0.024356619,0.039215688,0.08,0.5364751,0.02070899,0.032037586,0,0.5,0.038935576,0.33230785,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.028373701,0.028996063,0.03465885,0.030467063,0.027472528,0.03814338,0.039215688,0.08,0.6197547,0.033652864,0.032176893,0,1,0.042016808,0.2518637,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.043005437,0.043799214,0.051917348,0.046033017,0.03663004,0.056066178,0.05882353,0.08,0.43705615,0.05030724,0.032871716,0,1,0.04117647,0.2518637,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.011863569,0.01378937,0.016265545,0.013352664,0.043040294,0.022518381,0.05882353,0.12,0.7101356,0.018202383,0.09660491,0,1,0.09579832,0.33230785,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.026594168,0.027450787,0.030119628,0.027408777,0.043956045,0.03538603,0.05882353,0.12,0.53324723,0.03094561,0.09694109,0,1,0.09691877,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.0504696,0.050059054,0.053052153,0.050635464,0.062271062,0.056985293,0.078431375,0.12,0.55648804,0.052134447,0.095874466,0,1,0.10084034,0.2870107,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.0844785,0.08183071,0.085252255,0.08329437,0.07417583,0.08639706,0.078431375,0.16,1,0.08176313,0.096891925,0,0.5,0.106162466,0.1602421,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.12812655,0.12269685,0.12662537,0.12529114,0.103479855,0.125,0.13725491,0.16,0.4015494,0.11997368,0.096495815,0,1,0.10896359,0.1447121,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.000889768,0.000167323,0.001087522,0.000630531,0,0.001378676,0,0,0.52937376,0,0.000714342,0,0.5,0.001120448,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.002718735,0.002155512,0.003688118,0.002770903,0.000915751,0.004595588,0,0,0.37637186,0.002549569,0.000914273,0,0.5,0.001120448,0.73356515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.005882353,0.005501969,0.007990922,0.006365356,0.002747253,0.009191176,0,0.04,0.360878,0.006836159,0.000384753,0,1,0.004761905,0.64297086,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.010232328,0.010177165,0.014043218,0.011375286,0.005494505,0.015625,0.019607844,0.04,0.8347321,0.01286498,0.000557829,0,1,0.004761905,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.015620366,0.01613189,0.02179772,0.017770667,0.005494505,0.024356619,0.019607844,0.04,0.47191736,0.02059752,0,0,1,0.010644258,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.001730104,0.00390748,0.003688118,0.003135495,0.014652015,0.005974265,0.019607844,0.04,0.69076824,0.005946478,0.03264493,0,1,0.03697479,0.73356515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.006821552,0.008887795,0.009456712,0.008385627,0.014652015,0.01194853,0.019607844,0.04,0.27114266,0.011478639,0.03247672,0,0.5,0.03809524,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.014730598,0.017057087,0.01900799,0.016972853,0.022893773,0.021599265,0.039215688,0.04,0.021304067,0.02074309,0.032133207,0,0.5,0.035854343,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.026198715,0.028582677,0.032436524,0.029115928,0.027472528,0.03538603,0.039215688,0.04,0.4448031,0.033670116,0.032296117,0,1,0.04117647,0.33230785,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.040929314,0.04339567,0.049695022,0.04469904,0.041208792,0.053308822,0.05882353,0.04,0,0.050323334,0.03272798,0,0.5,0.043417368,0.33230785,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.00706871,0.012834646,0.011773606,0.010508843,0.043040294,0.017003676,0.05882353,0.08,0.8056811,0.018168846,0.09734531,0,1,0.09887955,0.64297086,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.021898171,0.026515748,0.025580406,0.024577823,0.043956045,0.030330881,0.05882353,0.08,0.44092962,0.030913148,0.09713918,0,0.5,0.09859944,0.2518637,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.045724172,0.04910433,0.048560217,0.047787353,0.05952381,0.05147059,0.078431375,0.08,0.5874758,0.05207264,0.09667864,0,1,0.103081234,0.35837367,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.07968364,0.08088583,0.08071303,0.08045055,0.07967033,0.080882356,0.09803922,0.08,0.021949645,0.081813045,0.09689002,0,1,0.10084034,0.10920878,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.123381115,0.12173229,0.122133434,0.122438736,0.09615385,0.119944856,0.11764706,0.12,0.34538412,0.11995636,0.09684588,0,1,0.111484595,0.16835731,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0,0,0,0,0,0,0,0,0.38863784,1.7918255e-05,0.000628621,0,1,0,1,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.001581809,0.001929134,0.002553312,0.002063165,0.000915751,0.003216912,0,0,0.4473854,0.002553443,0.000660428,0,0.5,0.000840336,1,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.004646565,0.005255906,0.006856116,0.00564046,0.002747253,0.0078125,0,0,0.25112975,0.006850956,0.000325191,0,0.5,0.004761905,0.73356515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.008848245,0.009891732,0.012908412,0.010611787,0.005494505,0.014246323,0.019607844,0,0.4151065,0.012851635,0.000542739,0,0.5,0.004761905,0.73356515,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
kripke,q-c,0.0755198,1.4074523,-1.0259063,0.38989165,1.5627338,-1.1273594,0.3735076,1.0787008,-1.2653034,-1.1196148,0.29281542,-0.92764133,-0.16719152,1.0074404,-0.8962866,0,0.014285714,0.015866142,0.020615632,0.017028615,0.005494505,0.02297794,0.019607844,0,0.92511296,0.020542838,0.000784049,0,0,0.011484594,0.46552527,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.11552192,,,,,,,
laghos,q-r,0.60708773,1.2893016,0.19455647,0.024247348,-1.6584896,0.87884694,0.22719924,0.38884595,-0.70753604,0.83768046,-0.057611052,-0.34078023,1.2974198,-0.082153305,-0.107415244,0,0.002910642,0.000816476,0.000673493,0.001004439,0.000548165,0.000327618,0,0,0.001249187,0.000342318,0.000548761,1,0.11409298,0.000346681,0.059905015,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
laghos,q-r,0.60708773,1.2893016,0.19455647,0.024247348,-1.6584896,0.87884694,0.22719924,0.38884595,-0.70753604,0.83768046,-0.057611052,-0.34078023,1.2974198,-0.082153305,-0.107415244,0,0.002910642,0.000816476,0.000673493,0.001004439,0.000548165,0.000327618,0,0,0.001248736,0.00034213,0.000549672,1,0.11409298,0.000346681,0.05322434,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
laghos,q-r,0.60708773,1.2893016,0.19455647,0.024247348,-1.6584896,0.87884694,0.22719924,0.38884595,-0.70753604,0.83768046,-0.057611052,-0.34078023,1.2974198,-0.082153305,-0.107415244,0,0.003404749,0.000954741,0.000787565,0.00117446,0.000438532,0.000436824,0,0,0.001459501,0.000399952,0.000641296,1,0.13352013,0.000426684,0.04494855,0.2334118,0.24008957,0.24234152,0.24007177,0.24291462,0.2916591,0.36844465,0.7150389,0.118169785,0.10601918,0.11140833,0.100925855,0.114033006,0.13830529,0.1946458,0.46010265
