machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,0.0,0.0,0.0,2000000.0,,,,,0.0,84.34375,27491.469,69871.03,2106167.8,0.0,1.2004802
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,0.0,0.0,0.0,2000000.0,,,,,0.0,88.5625,28708.656,69839.03,2106166.8,0.0,1.0
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,0.0,0.0,0.0,2000000.0,,,,,0.0,68.40625,25731.656,69871.03,2106167.8,0.0,1.5015016
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,0.0,0.0,0.0,2000000.0,,,,,0.0,82.25,26262.0,69871.03,2106167.8,0.0,1.2507508
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,0.0,0.0,0.0,2000000.0,,,,,0.0,78.65625,26210.812,69872.0,2106167.8,0.0,1.2507508
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,18786376000.0,31292500000.0,8324937700.0,86553310000.0,441937500.0,114937500.0,78562500.0,16250000.0,659.78125,1411820700.0,1976832900.0,65449.97,2105918.5,1567500000.0,0.72727275
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,56625000.0,83937500.0,28687500.0,252812500.0,1125000.0,0.0,0.0,0.0,733.3125,2699003.0,5520352.0,65449.97,2105918.5,4750000.0,1.5015016
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,171937500.0,344937500.0,76437500.0,891687500.0,5187500.0,1875000.0,687500.0,0.0,655.4375,21335950.0,16778130.0,63237.562,2105784.8,24000000.0,1.0
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,1168625000.0,2568312600.0,481625000.0,6352125000.0,37687500.0,14687500.0,8812500.0,1375000.0,750.1875,176217740.0,124674080.0,67660.53,2106052.0,167062500.0,1.0
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,42187500.0,53062500.0,23125000.0,175937500.0,0.0,0.0,0.0,0.0,715.28125,333486.66,3787210.0,67660.53,2106052.0,2562500.0,1.2507508
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,5739694600.0,10806695000.0,858305540.0,24650416000.0,174694450.0,31000000.0,41083332.0,8361111.0,54.583332,485080960.0,393656800.0,525.05554,30141.805,1172500000.0,0.9200672
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,354083330.0,488916670.0,48500000.0,1222555500.0,27777.777,27777.777,0.0,27777.777,47.34722,875933.9,836787.7,525.05554,30141.791,5333333.5,1.5015016
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,22790056000.0,54994416000.0,3712083500.0,118197000000.0,2095777800.0,221083330.0,360388900.0,46444444.0,55.458332,3903381000.0,3136800500.0,525.05554,30141.791,6288250000.0,0.85444117
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,467527780.0,683611140.0,65611110.0,1677750000.0,2555555.5,83333.336,27777.777,0.0,50.40278,7265737.5,6242837.5,525.05554,30141.791,20972222.0,1.0
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,1436388900.0,2328694500.0,203972220.0,5535000000.0,23777778.0,3888889.0,3638889.0,27777.777,56.944443,59939244.0,49257228.0,525.05554,30141.791,91972220.0,1.2004802
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,55861110.0,77055550.0,7861111.0,193277780.0,0.0,0.0,0.0,0.0,31.333334,100177.086,469887.4,525.05554,30141.777,1388888.9,1.5015016
quartz,-0.7297928,2.1034355,1.1105987,-0.8607788,0.48527572,-0.59553605,0.4948955,-1.0028358,1.0761735,0.99779665,1.4008412,-0.7880459,-0.7320967,-1.4119638,2.4541247,149462000000.0,273843000000.0,66504310000.0,726888000000.0,6495937500.0,1322250000.0,1001750000.0,181187500.0,930.3125,14801461000.0,17467990000.0,63267.438,2105785.8,21635813000.0,0.71594334
